LocationID,EventID,ObsInits
PERITweety61,PERITweety2009May280739AM,GJW
PERITweety61,PERITweety2009May280739AM,NWM
PERITweety61,PERITweety2010Jun070710AM,JMC2
PERITweety61,PERITweety2012May150940AM,DGP
PERITweety62,PERITweety2008May160940AM,DGP
PERITweety62,PERITweety2009May280641AM,GJW
PERITweety62,PERITweety2009May280641AM,NWM
PERITweety62,PERITweety2010Jun070740AM,JMC2
PERITweety62,PERITweety2012May150748AM,DGP
PERITweety62,PERITweety2013Jun190820AM,KAB
PERITweety63,PERITweety2008May160910AM,DGP
PERITweety63,PERITweety2009May280617AM,GJW
PERITweety63,PERITweety2010May210742AM,JMC2
PERITweety63,PERITweety2012May150824AM,DGP
PERITweety64,PERITweety2008May160730AM,DGP
PERITweety64,PERITweety2009Jun080637AM,GJW
PERITweety64,PERITweety2009Jun080637AM,VAO
PERITweety64,PERITweety2010May180925AM,JMC2
PERITweety64,PERITweety2010May180925AM,LUH
PERITweety64,PERITweety2012May140925AM,DGP
PERITweety64,PERITweety2013Jun250815AM,KAB
PERITweety65,PERITweety2008May121031AM,DGP
PERITweety65,PERITweety2009Jun090945AM,GJW
PERITweety65,PERITweety2009Jun090945AM,VAO
PERITweety65,PERITweety2010May110835AM,JMC2
PERITweety65,PERITweety2010May110835AM,SPM
PERITweety65,PERITweety2012May170546AM,DGP
PERITweety65,PERITweety2014Jun020848AM,DWL
PERITweety66,PERITweety2008May121001AM,DGP
PERITweety66,PERITweety2009Jun090925AM,GJW
PERITweety66,PERITweety2009Jun090925AM,VAO
PERITweety66,PERITweety2012May170921AM,DGP
PERITweety66,PERITweety2013Jun240910AM,KAB
PERITweety66,PERITweety2014Jun020908AM,DWL
PERITweety67,PERITweety2008May171037AM,DGP
PERITweety67,PERITweety2009Jun090909AM,GJW
PERITweety67,PERITweety2009Jun090909AM,VAO
PERITweety67,PERITweety2012May170834AM,DGP
PERITweety68,PERITweety2008May130624AM,DGP
PERITweety68,PERITweety2009May280825AM,GJW
PERITweety68,PERITweety2009May280825AM,NWM
PERITweety68,PERITweety2012May160830AM,DGP
PERITweety69,PERITweety2008May130725AM,DGP
PERITweety69,PERITweety2009May280850AM,GJW
PERITweety69,PERITweety2009May280850AM,NWM
PERITweety69,PERITweety2012May160638AM,DGP
PERITweety7,PERITweety2008May140847AM,DGP
PERITweety7,PERITweety2009May210643AM,GJW
PERITweety7,PERITweety2012May180742AM,DGP
PERITweety70,PERITweety2008May150904AM,DGP
PERITweety70,PERITweety2009May280920AM,GJW
PERITweety70,PERITweety2009May280920AM,NWM
PERITweety70,PERITweety2010Jun070840AM,JMC2
PERITweety70,PERITweety2012May150958AM,DGP
PERITweety71,PERITweety2008May161017AM,DGP
PERITweety71,PERITweety2009May280942AM,GJW
PERITweety71,PERITweety2009May280942AM,NWM
PERITweety71,PERITweety2010Jun070805AM,JMC2
PERITweety71,PERITweety2012May150730AM,DGP
PERITweety72,PERITweety2008May160955AM,DGP
PERITweety72,PERITweety2009May281002AM,GJW
PERITweety72,PERITweety2009May281002AM,NWM
PERITweety72,PERITweety2010May210715AM,JMC2
PERITweety72,PERITweety2012May150808AM,DGP
PERITweety73,PERITweety2008May160718AM,DGP
PERITweety73,PERITweety2009May281021AM,GJW
PERITweety73,PERITweety2009May281021AM,NWM
PERITweety73,PERITweety2010May210800AM,JMC2
PERITweety73,PERITweety2012May140910AM,DGP
PERITweety74,PERITweety2008May120826AM,DGP
PERITweety74,PERITweety2009Jun080620AM,GJW
PERITweety74,PERITweety2009Jun080620AM,VAO
PERITweety74,PERITweety2010May110805AM,JMC2
PERITweety74,PERITweety2010May110805AM,SPM
PERITweety74,PERITweety2012May140945AM,DGP
PERITweety74,PERITweety2014Jun020911AM,DGP
PERITweety75,PERITweety2008May120904AM,DGP
PERITweety75,PERITweety2009Jun080717AM,GJW
PERITweety75,PERITweety2009Jun080717AM,VAO
PERITweety75,PERITweety2012May170941AM,DGP
PERITweety75,PERITweety2014Jun020935AM,DWL
PERITweety76,PERITweety2008May120946AM,DGP
PERITweety76,PERITweety2009Jun090630AM,GJW
PERITweety76,PERITweety2009Jun090630AM,VAO
PERITweety76,PERITweety2012May170907AM,DGP
PERITweety77,PERITweety2008May171025AM,DGP
PERITweety77,PERITweety2009Jun090651AM,GJW
PERITweety77,PERITweety2009Jun090651AM,VAO
PERITweety77,PERITweety2012May170848AM,DGP
PERITweety78,PERITweety2008May130638AM,DGP
PERITweety78,PERITweety2009Jul010806AM,CSC
PERITweety78,PERITweety2009Jul010806AM,GJW
PERITweety78,PERITweety2012May160845AM,DGP
PERITweety79,PERITweety2008May130711AM,DGP
PERITweety79,PERITweety2009Jul010824AM,CSC
PERITweety79,PERITweety2009Jul010824AM,GJW
PERITweety79,PERITweety2012May160624AM,DGP
PERITweety79,PERITweety2013Jun100845AM,KAB
PERITweety8,PERITweety2008May140941AM,DGP
PERITweety8,PERITweety2009May210714AM,GJW
PERITweety8,PERITweety2012May230842AM,DGP
PERITweety8,PERITweety2013Jun210810AM,KAB
PERITweety80,PERITweety2008May130746AM,DGP
PERITweety80,PERITweety2009Jul010849AM,CSC
PERITweety80,PERITweety2009Jul010849AM,GJW
PERITweety80,PERITweety2010Jun140845AM,JMC2
PERITweety80,PERITweety2012May151020AM,DGP
PERITweety81,PERITweety2008May161038AM,DGP
PERITweety81,PERITweety2009Jul010917AM,CSC
PERITweety81,PERITweety2009Jul010917AM,GJW
PERITweety81,PERITweety2010Jun140755AM,JMC2
PERITweety81,PERITweety2012May150635AM,DGP
PERITweety81,PERITweety2013Jun190735AM,KAB
PERITweety82,PERITweety2008May161008AM,DGP
PERITweety82,PERITweety2009Jul010938AM,CSC
PERITweety82,PERITweety2009Jul010938AM,GJW
PERITweety82,PERITweety2010May210654AM,JMC2
PERITweety82,PERITweety2012May150713AM,DGP
PERITweety83,PERITweety2008May161120AM,DGP
PERITweety83,PERITweety2009Jul010955AM,CSC
PERITweety83,PERITweety2009Jul010955AM,GJW
PERITweety83,PERITweety2010May210820AM,JMC2
PERITweety83,PERITweety2012May140856AM,DGP
PERITweety83,PERITweety2013Jun250735AM,KAB
PERITweety84,PERITweety2008May120809AM,DGP
PERITweety84,PERITweety2009Jun080601AM,GJW
PERITweety84,PERITweety2009Jun080601AM,VAO
PERITweety84,PERITweety2010May110745AM,JMC2
PERITweety84,PERITweety2010May110745AM,SPM
PERITweety84,PERITweety2012May141001AM,DGP
PERITweety84,PERITweety2014Jun020957AM,DGP
PERITweety85,PERITweety2008May120844AM,DGP
PERITweety85,PERITweety2009Jun080655AM,GJW
PERITweety85,PERITweety2009Jun080655AM,VAO
PERITweety85,PERITweety2012May171001AM,DGP
PERITweety85,PERITweety2013Jun110745AM,KAB
PERITweety85,PERITweety2014Jun020926AM,DGP
PERITweety86,PERITweety2008May130650AM,DGP
PERITweety86,PERITweety2009Jul010750AM,CSC
PERITweety86,PERITweety2009Jul010750AM,GJW
PERITweety86,PERITweety2012May160902AM,DGP
PERITweety87,PERITweety2008May130806AM,DGP
PERITweety87,PERITweety2009Jul010732AM,CSC
PERITweety87,PERITweety2009Jul010732AM,GJW
PERITweety87,PERITweety2010May210955AM,JMC2
PERITweety87,PERITweety2012May160612AM,DGP
PERITweety88,PERITweety2008May130935AM,DGP
PERITweety88,PERITweety2009Jul010703AM,CSC
PERITweety88,PERITweety2009Jul010703AM,GJW
PERITweety88,PERITweety2010Jun140710AM,JMC2
PERITweety88,PERITweety2012May150615AM,DGP
PERITweety89,PERITweety2008May161058AM,DGP
PERITweety89,PERITweety2009Jul010630AM,CSC
PERITweety89,PERITweety2009Jul010630AM,GJW
PERITweety89,PERITweety2010Jun110930AM,JMC2
PERITweety89,PERITweety2012May150659AM,DGP
PERITweety9,PERITweety2008May180607AM,DGP
PERITweety9,PERITweety2009May210747AM,GJW
PERITweety9,PERITweety2012May230810AM,DGP
PERITweety90,PERITweety2008May131024AM,DGP
PERITweety90,PERITweety2009Jul010613AM,CSC
PERITweety90,PERITweety2009Jul010613AM,GJW
PERITweety90,PERITweety2010May210632AM,JMC2
PERITweety90,PERITweety2012May140843AM,DGP
PERITweety91,PERITweety2008May120751AM,DGP
PERITweety91,PERITweety2009Jul010554AM,CSC
PERITweety91,PERITweety2009Jul010554AM,GJW
PERITweety91,PERITweety2010May110740AM,JMC2
PERITweety91,PERITweety2010May110740AM,SPM
PERITweety91,PERITweety2012May141017AM,DGP
PERITweety92,PERITweety2008May130824AM,DGP
PERITweety92,PERITweety2009Jun020735AM,CSC
PERITweety92,PERITweety2009Jun020735AM,GJW
PERITweety92,PERITweety2012May160921AM,DGP
PERITweety93,PERITweety2008May130917AM,DGP
PERITweety93,PERITweety2009Jun020704AM,CSC
PERITweety93,PERITweety2009Jun020704AM,GJW
PERITweety93,PERITweety2010May210930AM,JMC2
PERITweety93,PERITweety2012May160554AM,DGP
PERITweety93,PERITweety2013Jun060745AM,KAB
PERITweety94,PERITweety2008May130951AM,DGP
PERITweety94,PERITweety2009Jun020634AM,CSC
PERITweety94,PERITweety2009Jun020634AM,GJW
PERITweety94,PERITweety2010May130645AM,JMC2
PERITweety94,PERITweety2010May130645AM,SPM
PERITweety94,PERITweety2012May150554AM,DGP
PERITweety95,PERITweety2008May131011AM,DGP
PERITweety95,PERITweety2009Jun020615AM,CSC
PERITweety95,PERITweety2009Jun020615AM,GJW
PERITweety95,PERITweety2010May130615AM,JMC2
PERITweety95,PERITweety2010May130615AM,SPM
PERITweety95,PERITweety2012May140825AM,DGP
PERITweety95,PERITweety2013Jun110830AM,KAB
PERITweety96,PERITweety2008May130902AM,DGP
PERITweety96,PERITweety2009Jun020827AM,CSC
PERITweety96,PERITweety2009Jun020827AM,GJW
PERITweety96,PERITweety2012May161017AM,DGP
PERITweety97,PERITweety2008May130843AM,DGP
PERITweety97,PERITweety2009Jun020802AM,CSC
PERITweety97,PERITweety2009Jun020802AM,GJW
PERITweety97,PERITweety2012May160951AM,DGP
PERITweety97,PERITweety2013Jun100750AM,KAB
PERITweety98,PERITweety2008May160630AM,DGP
PERITweety98,PERITweety2009Jun021002AM,CSC
PERITweety98,PERITweety2009Jun021002AM,GJW
PERITweety98,PERITweety2012May211033AM,DGP
PERITweety99,PERITweety2008May160546AM,DGP
PERITweety99,PERITweety2009Jun020939AM,CSC
PERITweety99,PERITweety2009Jun020939AM,GJW
PERITweety99,PERITweety2012May211016AM,DGP
PIPETweety1,PIPETweety2009May151001AM,DGP
PIPETweety1,PIPETweety2010Jun030816AM,JWC
PIPETweety1,PIPETweety2010Jun030816AM,LAB
PIPETweety1,PIPETweety2010Jun030816AM,PRL
PIPETweety1,PIPETweety2011Jun080756AM,CCS
PIPETweety1,PIPETweety2011Jun080756AM,JLP
PIPETweety1,PIPETweety2011Jun080756AM,SBH
PIPETweety1,PIPETweety2012Jun050826AM,JAW
PIPETweety1,PIPETweety2012Jun050826AM,SBH
PIPETweety10,PIPETweety2009May160744AM,DGP
PIPETweety10,PIPETweety2010Jun040719AM,JWC
PIPETweety10,PIPETweety2010Jun040719AM,LAB
PIPETweety10,PIPETweety2010Jun040719AM,PRL
PIPETweety10,PIPETweety2011Jun090854AM,CCS
PIPETweety10,PIPETweety2011Jun090854AM,JLP
PIPETweety10,PIPETweety2011Jun090854AM,SBH
PIPETweety10,PIPETweety2012Jun070736AM,JAW
PIPETweety10,PIPETweety2012Jun070736AM,SBH
PIPETweety11,PIPETweety2009May150707AM,DGP
PIPETweety11,PIPETweety2010Jun040743AM,JWC
PIPETweety11,PIPETweety2010Jun040743AM,LAB
PIPETweety11,PIPETweety2010Jun040743AM,PRL
PIPETweety11,PIPETweety2011Jun090847AM,CCS
PIPETweety11,PIPETweety2011Jun090847AM,JLP
PIPETweety11,PIPETweety2011Jun090847AM,SBH
PIPETweety11,PIPETweety2012Jun070744AM,JAW
PIPETweety11,PIPETweety2012Jun070744AM,SBH
PIPETweety11,PIPETweety2013May160538AM,DGP
PIPETweety11,PIPETweety2014Jun100715AM,CDL
PIPETweety11,PIPETweety2014Jun100715AM,SBH
PIPETweety12,PIPETweety2009May150935AM,DGP
PIPETweety12,PIPETweety2011Jun080815AM,CCS
PIPETweety12,PIPETweety2011Jun080815AM,JLP
PIPETweety12,PIPETweety2011Jun080815AM,SBH
PIPETweety12,PIPETweety2012Jun080811AM,JAW
PIPETweety12,PIPETweety2012Jun080811AM,SBH
PIPETweety13,PIPETweety2009May150911AM,DGP
PIPETweety13,PIPETweety2010Jun030740AM,JWC
PIPETweety13,PIPETweety2010Jun030740AM,LAB
PIPETweety13,PIPETweety2010Jun030740AM,PRL
PIPETweety13,PIPETweety2011Jun080856AM,CCS
PIPETweety13,PIPETweety2011Jun080856AM,JLP
PIPETweety13,PIPETweety2011Jun080856AM,SBH
PIPETweety13,PIPETweety2012Jun070836AM,JAW
PIPETweety13,PIPETweety2012Jun070836AM,SBH
PIPETweety13,PIPETweety2013May150800AM,DGP
PIPETweety13,PIPETweety2014Jun110706AM,CDL
PIPETweety13,PIPETweety2014Jun110706AM,SBH
PIPETweety14,PIPETweety2009May150822AM,DGP
PIPETweety14,PIPETweety2010Jun030707AM,JWC
PIPETweety14,PIPETweety2010Jun030707AM,LAB
PIPETweety14,PIPETweety2010Jun030707AM,PRL
PIPETweety14,PIPETweety2011Jun090739AM,CCS
PIPETweety14,PIPETweety2011Jun090739AM,JLP
PIPETweety14,PIPETweety2011Jun090739AM,SBH
PIPETweety14,PIPETweety2012Jun080748AM,JAW
PIPETweety14,PIPETweety2012Jun080748AM,SBH
PIPETweety15,PIPETweety2009May150733AM,DGP
PIPETweety15,PIPETweety2010Jun010913AM,PRL
PIPETweety15,PIPETweety2010Jun010913AM,SBH
PIPETweety15,PIPETweety2011Jun080727AM,CCS
PIPETweety15,PIPETweety2011Jun080727AM,JLP
PIPETweety15,PIPETweety2011Jun080727AM,SBH
PIPETweety15,PIPETweety2012Jun050805AM,JAW
PIPETweety15,PIPETweety2012Jun050805AM,SBH
PIPETweety15,PIPETweety2013May150703AM,DGP
PIPETweety15,PIPETweety2014Jun110638AM,CDL
PIPETweety15,PIPETweety2014Jun110638AM,SBH
PIPETweety16,PIPETweety2009May150737AM,DGP
PIPETweety16,PIPETweety2010Jun030859AM,JWC
PIPETweety16,PIPETweety2010Jun030859AM,LAB
PIPETweety16,PIPETweety2010Jun030859AM,PRL
PIPETweety16,PIPETweety2011Jun090901AM,CCS
PIPETweety16,PIPETweety2011Jun090901AM,JLP
PIPETweety16,PIPETweety2011Jun090901AM,SBH
PIPETweety16,PIPETweety2012Jun070634AM,JAW
PIPETweety16,PIPETweety2012Jun070634AM,SBH
PIPETweety17,PIPETweety2009May160712AM,DGP
PIPETweety17,PIPETweety2010Jun040735AM,JWC
PIPETweety17,PIPETweety2010Jun040735AM,LAB
PIPETweety17,PIPETweety2010Jun040735AM,PRL
PIPETweety17,PIPETweety2011Jun090841AM,CCS
PIPETweety17,PIPETweety2011Jun090841AM,JLP
PIPETweety17,PIPETweety2011Jun090841AM,SBH
PIPETweety17,PIPETweety2012Jun070730AM,JAW
PIPETweety17,PIPETweety2012Jun070730AM,SBH
PIPETweety18,PIPETweety2009May160659AM,DGP
PIPETweety18,PIPETweety2010Jun020950AM,JWC
PIPETweety18,PIPETweety2010Jun020950AM,LAB
PIPETweety18,PIPETweety2010Jun020950AM,PRL
PIPETweety18,PIPETweety2011Jun090801AM,CCS
PIPETweety18,PIPETweety2011Jun090801AM,JLP
PIPETweety18,PIPETweety2011Jun090801AM,SBH
PIPETweety18,PIPETweety2012Jun070751AM,JAW
PIPETweety18,PIPETweety2012Jun070751AM,SBH
PIPETweety19,PIPETweety2009May150927AM,DGP
PIPETweety19,PIPETweety2010Jun030733AM,JWC
PIPETweety19,PIPETweety2010Jun030733AM,LAB
PIPETweety19,PIPETweety2010Jun030733AM,PRL
PIPETweety19,PIPETweety2011Jun080905AM,CCS
PIPETweety19,PIPETweety2011Jun080905AM,JLP
PIPETweety19,PIPETweety2011Jun080905AM,SBH
PIPETweety19,PIPETweety2012Jun080820AM,JAW
PIPETweety19,PIPETweety2012Jun080820AM,SBH
PIPETweety2,PIPETweety2009May150847AM,DGP
PIPETweety2,PIPETweety2010Jun030806AM,JWC
PIPETweety2,PIPETweety2010Jun030806AM,LAB
PIPETweety2,PIPETweety2010Jun030806AM,PRL
PIPETweety2,PIPETweety2011Jun080747AM,CCS
PIPETweety2,PIPETweety2011Jun080747AM,JLP
PIPETweety2,PIPETweety2011Jun080747AM,SBH
PIPETweety2,PIPETweety2012Jun050818AM,JAW
PIPETweety2,PIPETweety2012Jun050818AM,SBH
PIPETweety20,PIPETweety2009May150814AM,DGP
PIPETweety20,PIPETweety2010Jun030715AM,JWC
PIPETweety20,PIPETweety2010Jun030715AM,LAB
PIPETweety20,PIPETweety2010Jun030715AM,PRL
PIPETweety20,PIPETweety2011Jun080919AM,CCS
PIPETweety20,PIPETweety2011Jun080919AM,JLP
PIPETweety20,PIPETweety2011Jun080919AM,SBH
PIPETweety20,PIPETweety2012Jun070843AM,JAW
PIPETweety20,PIPETweety2012Jun070843AM,SBH
PIPETweety21,PIPETweety2009May150742AM,DGP
PIPETweety21,PIPETweety2010Jun010922AM,PRL
PIPETweety21,PIPETweety2010Jun010922AM,SBH
PIPETweety21,PIPETweety2011Jun090723AM,CCS
PIPETweety21,PIPETweety2011Jun090723AM,JLP
PIPETweety21,PIPETweety2011Jun090723AM,SBH
PIPETweety21,PIPETweety2012Jun050847AM,JAW
PIPETweety21,PIPETweety2012Jun050847AM,SBH
PIPETweety22,PIPETweety2009May150723AM,DGP
PIPETweety22,PIPETweety2010Jun010905AM,PRL
PIPETweety22,PIPETweety2010Jun010905AM,SBH
PIPETweety22,PIPETweety2011Jun080719AM,CCS
PIPETweety22,PIPETweety2011Jun080719AM,JLP
PIPETweety22,PIPETweety2011Jun080719AM,SBH
PIPETweety22,PIPETweety2012Jun050758AM,JAW
PIPETweety22,PIPETweety2012Jun050758AM,SBH
PIPETweety23,PIPETweety2009May160724AM,DGP
PIPETweety23,PIPETweety2011Jun010912AM,JLP
PIPETweety23,PIPETweety2011Jun010912AM,SBH
PIPETweety23,PIPETweety2011Jun090835AM,CCS
PIPETweety23,PIPETweety2011Jun090835AM,JLP
PIPETweety23,PIPETweety2011Jun090835AM,SBH
PIPETweety23,PIPETweety2012Jun070641AM,JAW
PIPETweety23,PIPETweety2012Jun070641AM,SBH
PIPETweety23,PIPETweety2013May160547AM,DGP
PIPETweety23,PIPETweety2014Jun100702AM,CDL
PIPETweety23,PIPETweety2014Jun100702AM,SBH
PIPETweety24,PIPETweety2009May160650AM,DGP
PIPETweety24,PIPETweety2010Jun020942AM,JWC
PIPETweety24,PIPETweety2010Jun020942AM,LAB
PIPETweety24,PIPETweety2010Jun020942AM,PRL
PIPETweety24,PIPETweety2011Jun090808AM,CCS
PIPETweety24,PIPETweety2011Jun090808AM,JLP
PIPETweety24,PIPETweety2011Jun090808AM,SBH
PIPETweety24,PIPETweety2012Jun070723AM,JAW
PIPETweety24,PIPETweety2012Jun070723AM,SBH
PIPETweety25,PIPETweety2009May160551AM,DGP
PIPETweety25,PIPETweety2010Jun020840AM,JWC
PIPETweety25,PIPETweety2010Jun020840AM,LAB
PIPETweety25,PIPETweety2010Jun020840AM,PRL
PIPETweety25,PIPETweety2011Jun030734AM,JLP
PIPETweety25,PIPETweety2011Jun030734AM,SBH
PIPETweety25,PIPETweety2012Jun070758AM,JAW
PIPETweety25,PIPETweety2012Jun070758AM,SBH
PIPETweety25,PIPETweety2013May150903AM,DGP
PIPETweety25,PIPETweety2014Jun100730AM,CDL
PIPETweety25,PIPETweety2014Jun100730AM,SBH
PIPETweety26,PIPETweety2009May150806AM,DGP
PIPETweety26,PIPETweety2010Jun030722AM,JWC
PIPETweety26,PIPETweety2010Jun030722AM,LAB
PIPETweety26,PIPETweety2010Jun030722AM,PRL
PIPETweety26,PIPETweety2011Jun080911AM,CCS
PIPETweety26,PIPETweety2011Jun080911AM,JLP
PIPETweety26,PIPETweety2011Jun080911AM,SBH
PIPETweety26,PIPETweety2012Jun080826AM,JAW
PIPETweety26,PIPETweety2012Jun080826AM,SBH
PIPETweety27,PIPETweety2009May150754AM,DGP
PIPETweety27,PIPETweety2010Jun010931AM,PRL
PIPETweety27,PIPETweety2010Jun010931AM,SBH
PIPETweety27,PIPETweety2011Jun090715AM,CCS
PIPETweety27,PIPETweety2011Jun090715AM,JLP
PIPETweety27,PIPETweety2011Jun090715AM,SBH
PIPETweety27,PIPETweety2012Jun080740AM,JAW
PIPETweety27,PIPETweety2012Jun080740AM,SBH
PIPETweety27,PIPETweety2013May150639AM,DGP
PIPETweety27,PIPETweety2013May150816AM,DGP
PIPETweety27,PIPETweety2014Jun110746AM,CDL
PIPETweety27,PIPETweety2014Jun110746AM,SBH
PIPETweety28,PIPETweety2009May150709AM,DGP
PIPETweety28,PIPETweety2010Jun010850AM,PRL
PIPETweety28,PIPETweety2010Jun010850AM,SBH
PIPETweety28,PIPETweety2011Jun060922AM,JLP
PIPETweety28,PIPETweety2011Jun060922AM,SBH
PIPETweety28,PIPETweety2012Jun080730AM,JAW
PIPETweety28,PIPETweety2012Jun080730AM,SBH
PIPETweety29,PIPETweety2009May150701AM,DGP
PIPETweety29,PIPETweety2010May280823AM,PRL
PIPETweety29,PIPETweety2010May280823AM,SBH
PIPETweety29,PIPETweety2011Jun010618AM,JLP
PIPETweety29,PIPETweety2011Jun010618AM,SBH
PIPETweety29,PIPETweety2012Jun050733AM,JAW
PIPETweety29,PIPETweety2012Jun050733AM,SBH
PIPETweety29,PIPETweety2013May150639AM,DGP
PIPETweety29,PIPETweety2014Jun110624AM,CDL
PIPETweety29,PIPETweety2014Jun110624AM,SBH
PIPETweety3,PIPETweety2009May151010AM,DGP
PIPETweety3,PIPETweety2010Jun040825AM,JWC
PIPETweety3,PIPETweety2010Jun040825AM,LAB
PIPETweety3,PIPETweety2010Jun040825AM,PRL
PIPETweety3,PIPETweety2011Jun080806AM,CCS
PIPETweety3,PIPETweety2011Jun080806AM,JLP
PIPETweety3,PIPETweety2011Jun080806AM,SBH
PIPETweety3,PIPETweety2012Jun070821AM,JAW
PIPETweety3,PIPETweety2012Jun070821AM,SBH
PIPETweety3,PIPETweety2013May150740AM,DGP
PIPETweety3,PIPETweety2014Jun110728AM,CDL
PIPETweety3,PIPETweety2014Jun110728AM,SBH
PIPETweety30,PIPETweety2009May160730AM,DGP
PIPETweety30,PIPETweety2010Jun030908AM,JWC
PIPETweety30,PIPETweety2010Jun030908AM,LAB
PIPETweety30,PIPETweety2010Jun030908AM,PRL
PIPETweety30,PIPETweety2011Jun090829AM,CCS
PIPETweety30,PIPETweety2011Jun090829AM,JLP
PIPETweety30,PIPETweety2011Jun090829AM,SBH
PIPETweety30,PIPETweety2012Jun070627AM,JAW
PIPETweety30,PIPETweety2012Jun070627AM,SBH
PIPETweety31,PIPETweety2009May150643AM,DGP
PIPETweety31,PIPETweety2010Jun020935AM,JWC
PIPETweety31,PIPETweety2010Jun020935AM,LAB
PIPETweety31,PIPETweety2010Jun020935AM,PRL
PIPETweety31,PIPETweety2011Jun090815AM,CCS
PIPETweety31,PIPETweety2011Jun090815AM,JLP
PIPETweety31,PIPETweety2011Jun090815AM,SBH
PIPETweety31,PIPETweety2012Jun070649AM,JAW
PIPETweety31,PIPETweety2012Jun070649AM,SBH
PIPETweety32,PIPETweety2009May160559AM,DGP
PIPETweety32,PIPETweety2010Jun020851AM,JWC
PIPETweety32,PIPETweety2010Jun020851AM,LAB
PIPETweety32,PIPETweety2010Jun020851AM,PRL
PIPETweety32,PIPETweety2011Jun030726AM,JLP
PIPETweety32,PIPETweety2011Jun030726AM,SBH
PIPETweety32,PIPETweety2012Jun070716AM,JAW
PIPETweety32,PIPETweety2012Jun070716AM,SBH
PIPETweety33,PIPETweety2009May140954AM,DGP
PIPETweety33,PIPETweety2010Jun010941AM,PRL
PIPETweety33,PIPETweety2010Jun010941AM,SBH
PIPETweety33,PIPETweety2011Jun030744AM,JLP
PIPETweety33,PIPETweety2011Jun030744AM,SBH
PIPETweety33,PIPETweety2012Jun070805AM,JAW
PIPETweety33,PIPETweety2012Jun070805AM,SBH
PIPETweety34,PIPETweety2009May140606AM,DGP
PIPETweety34,PIPETweety2010Jun010839AM,PRL
PIPETweety34,PIPETweety2010Jun010839AM,SBH
PIPETweety34,PIPETweety2011Jun060913AM,JLP
PIPETweety34,PIPETweety2011Jun060913AM,SBH
PIPETweety34,PIPETweety2012Jun080709AM,JAW
PIPETweety34,PIPETweety2012Jun080709AM,SBH
PIPETweety35,PIPETweety2009May150654AM,DGP
PIPETweety35,PIPETweety2010May280834AM,PRL
PIPETweety35,PIPETweety2010May280834AM,SBH
PIPETweety35,PIPETweety2011Jun010629AM,JLP
PIPETweety35,PIPETweety2011Jun010629AM,SBH
PIPETweety35,PIPETweety2012Jun050726AM,JAW
PIPETweety35,PIPETweety2012Jun050726AM,SBH
PIPETweety36,PIPETweety2009May160635AM,DGP
PIPETweety36,PIPETweety2010Jun020926AM,JWC
PIPETweety36,PIPETweety2010Jun020926AM,LAB
PIPETweety36,PIPETweety2010Jun020926AM,PRL
PIPETweety36,PIPETweety2011Jun090822AM,CCS
PIPETweety36,PIPETweety2011Jun090822AM,JLP
PIPETweety36,PIPETweety2011Jun090822AM,SBH
PIPETweety36,PIPETweety2012Jun070619AM,JAW
PIPETweety36,PIPETweety2012Jun070619AM,SBH
PIPETweety37,PIPETweety2009May160611AM,DGP
PIPETweety37,PIPETweety2010Jun020900AM,JWC
PIPETweety37,PIPETweety2010Jun020900AM,LAB
PIPETweety37,PIPETweety2010Jun020900AM,PRL
PIPETweety37,PIPETweety2011Jun030718AM,JLP
PIPETweety37,PIPETweety2011Jun030718AM,SBH
PIPETweety37,PIPETweety2012Jun070656AM,JAW
PIPETweety37,PIPETweety2012Jun070656AM,SBH
PIPETweety37,PIPETweety2013May160555AM,DGP
PIPETweety37,PIPETweety2014Jun100649AM,CDL
PIPETweety37,PIPETweety2014Jun100649AM,SBH
PIPETweety38,PIPETweety2009May140936AM,DGP
PIPETweety38,PIPETweety2010Jun020831AM,JWC
PIPETweety38,PIPETweety2010Jun020831AM,LAB
PIPETweety38,PIPETweety2010Jun020831AM,PRL
PIPETweety38,PIPETweety2011Jun030619AM,JLP
PIPETweety38,PIPETweety2011Jun030619AM,SBH
PIPETweety38,PIPETweety2012Jun070709AM,JAW
PIPETweety38,PIPETweety2012Jun070709AM,SBH
PIPETweety39,PIPETweety2009May140617AM,DGP
PIPETweety39,PIPETweety2010Jun010832AM,PRL
PIPETweety39,PIPETweety2010Jun010832AM,SBH
PIPETweety39,PIPETweety2011Jun060904AM,JLP
PIPETweety39,PIPETweety2011Jun060904AM,SBH
PIPETweety39,PIPETweety2012Jun080701AM,JAW
PIPETweety39,PIPETweety2012Jun080701AM,SBH
PIPETweety4,PIPETweety2009May150952AM,DGP
PIPETweety4,PIPETweety2010Jun030823AM,JWC
PIPETweety4,PIPETweety2010Jun030823AM,LAB
PIPETweety4,PIPETweety2010Jun030823AM,PRL
PIPETweety4,PIPETweety2011Jun080831AM,CCS
PIPETweety4,PIPETweety2011Jun080831AM,JLP
PIPETweety4,PIPETweety2011Jun080831AM,SBH
PIPETweety4,PIPETweety2012Jun080801AM,JAW
PIPETweety4,PIPETweety2012Jun080801AM,SBH
PIPETweety40,PIPETweety2009May140556AM,DGP
PIPETweety40,PIPETweety2011Jun060931AM,JLP
PIPETweety40,PIPETweety2011Jun060931AM,SBH
PIPETweety40,PIPETweety2012Jun080717AM,JAW
PIPETweety40,PIPETweety2012Jun080717AM,SBH
PIPETweety40,PIPETweety2013May150614AM,DGP
